flac_file,vad_model,detection_accuracy,detection_error_rate,missed_detection_rate,false_alarm_rate,roc_auc
DH_EVAL_0126.wav,pyannote,0.9400622040514348,0.06613019272145575,4.3826948362419476,2.230324435903627,0.8706980509817502
DH_EVAL_0127.wav,pyannote,0.9192978585332836,0.14129565778610167,4.8755785354623224,9.253987243147847,0.9140241209605371
DH_EVAL_0128.wav,pyannote,0.9013410376645513,0.11145051417683388,9.538287727316543,1.6067636903668439,0.890856217237243
DH_EVAL_0129.wav,pyannote,0.9466258549697554,0.05578131532190435,4.305187212583381,1.2729443196070536,0.8337954130703765
DH_EVAL_0130.wav,pyannote,0.6091028764114247,0.47489561320770174,46.511474330955025,0.9780869898151526,0.7448232076650948
DH_EVAL_0131.wav,pyannote,0.7038939313715582,0.44603351696041976,36.37868633884718,8.224665357194793,0.7393445274014386
DH_EVAL_0132.wav,pyannote,0.723191817484539,0.3735311540680621,35.56558826508797,1.7875271417182412,0.7952932838799988
DH_EVAL_0133.wav,pyannote,0.8659033090801775,0.16319632199999132,12.9802660387936,3.3393661612055316,0.8604291264910874
DH_EVAL_0134.wav,pyannote,0.9539809767007411,0.05347044573643307,2.983842054263486,2.3632025193798207,0.9118854486410081
DH_EVAL_0135.wav,pyannote,0.9056078080095552,0.13299776325568932,8.776372898231582,4.523403427337351,0.9010217248598058
DH_EVAL_0136.wav,pyannote,0.9493220176287954,0.057864978460598106,2.6095316610117574,3.176966185048053,0.876303256823446
DH_EVAL_0137.wav,pyannote,0.9506962094058885,0.05900608584557897,1.2149222061559677,4.685686378401929,0.8748189958274933
DH_EVAL_0138.wav,pyannote,0.7486342212621726,0.33339967094182,21.439332557966235,11.900634536215765,0.7115538476303032
DH_EVAL_0139.wav,pyannote,0.32022171450797515,0.7570251601665259,75.28760326830418,0.4149127483484104,0.6061471922662048
DH_EVAL_0140.wav,pyannote,0.9419233725229552,0.0684855422064471,1.2099988144530283,5.638555406191683,0.8374275555320372
DH_EVAL_0141.wav,pyannote,0.9137796698997372,0.0950259062597597,7.676658643687809,1.8259319822881603,0.8720666000091392
DH_EVAL_0142.wav,pyannote,0.8666341538985345,0.1749197669096266,15.557272417140872,1.93470427382179,0.8913663268844024
DH_EVAL_0143.wav,pyannote,0.83484039972834,0.2576587758067446,19.97260398377429,5.793273596900172,0.8489880609004333
DH_EVAL_0144.wav,pyannote,0.9658463962446797,0.047186290655237634,1.8824056376522365,2.836223427871527,0.9538074221221916
DH_EVAL_0145.wav,pyannote,0.7440773585899607,0.39539880914134,36.11680481483867,3.4230760992953293,0.787426390556239
DH_EVAL_0146.wav,pyannote,0.9132587511006716,0.108045181263362,7.554301640553709,3.2502164857824907,0.8960363020130366
